"year","exp_level","emp_type","salary","comp_loc","comp_size"
2023,"SE","FT",275000,"DE","M"
2022,"SE","FT",275000,"CA","S"
2023,"SE","FT",275000,"US","M"
2023,"SE","FT",275000,"DE","M"
2023,"SE","FT",275000,"US","M"
2022,"SE","FT",275000,"US","M"
2024,"SE","FT",211511,"CA","M"
2023,"SE","FT",274450,"US","M"
2024,"SE","FT",274000,"US","M"
2024,"SE","FT",273500,"US","M"
2023,"SE","FT",273500,"US","M"
2023,"SE","FT",273400,"US","M"
2023,"SE","FT",273400,"US","M"
2023,"SE","FT",273400,"US","M"
2023,"SE","FT",273400,"US","M"
2023,"SE","FT",273000,"US","M"
2024,"SE","FT",272700,"US","M"
2023,"SE","FT",272550,"US","M"
2022,"SE","FT",272550,"US","M"
2024,"SE","FT",272400,"US","M"
2023,"SE","FT",272400,"US","M"
2023,"EX","FT",272400,"US","L"
2023,"SE","FT",272400,"US","L"
2023,"SE","FT",272300,"US","M"
2023,"SE","FT",272290,"US","M"
2023,"SE","FT",272000,"US","M"
2023,"SE","FT",272000,"US","M"
2023,"SE","FT",270703,"US","M"
2024,"SE","FT",270400,"US","M"
2024,"MI","FT",270250,"US","M"
2024,"SE","FT",270250,"US","M"
2024,"SE","FT",270250,"US","M"
2023,"SE","FT",270250,"US","M"
2024,"SE","FT",270000,"US","M"
2024,"SE","FT",270000,"US","M"
2024,"SE","FT",270000,"AU","M"
2024,"SE","FT",270000,"US","M"
2023,"SE","FT",270000,"US","M"
2023,"MI","FT",270000,"US","L"
2023,"EX","FT",270000,"US","M"
2023,"SE","FT",270000,"US","M"
2023,"SE","FT",270000,"US","M"
2023,"MI","FT",270000,"US","M"
2021,"MI","CT",270000,"US","L"
2023,"EX","FT",269600,"US","M"
2023,"EX","FT",269600,"US","M"
2023,"EX","FT",269600,"US","M"
2023,"EX","FT",269600,"US","M"
2023,"SE","FT",269500,"US","M"
2023,"SE","FT",269500,"US","M"
2023,"SE","FT",269500,"US","M"
2024,"SE","FT",269100,"US","M"
2023,"SE","FT",269100,"US","M"
2024,"SE","FT",269000,"CA","M"
2023,"SE","FT",269000,"CA","M"
2024,"SE","FT",268700,"US","M"
2024,"EX","FT",268500,"CA","M"
2023,"SE","FT",268000,"US","M"
2023,"EX","FT",268000,"US","M"
2023,"SE","FT",268000,"US","M"
2023,"SE","FT",268000,"US","M"
2024,"SE","FT",267900,"US","M"
2024,"SE","FT",267900,"US","M"
2023,"SE","FT",267720,"US","M"
2023,"SE","FT",267720,"US","M"
2023,"SE","FT",267720,"US","M"
2023,"SE","FT",267720,"US","M"
2023,"SE","FT",267720,"US","M"
2023,"SE","FT",267720,"US","M"
2023,"SE","FT",267720,"US","M"
2023,"SE","FT",267720,"US","M"
2024,"EX","FT",267500,"US","M"
2024,"MI","FT",267100,"US","M"
2023,"SE","FT",267100,"US","M"
2023,"SE","FT",267100,"US","M"
2023,"SE","FT",267000,"US","M"
2024,"SE","FT",266875,"US","M"
2024,"SE","FT",266875,"US","M"
2023,"SE","FT",266875,"US","M"
2023,"SE","FT",266875,"US","M"
2023,"SE","FT",266500,"US","M"
2023,"SE","FT",266500,"US","M"
2023,"SE","FT",266500,"CA","M"
2024,"SE","FT",266482,"US","M"
2023,"SE","FT",266450,"US","M"
2023,"SE","FT",266450,"US","M"
2023,"SE","FT",266450,"US","M"
2023,"SE","FT",266400,"US","M"
2022,"SE","FT",266400,"US","M"
2024,"SE","FT",266000,"US","M"
2023,"SE","FT",266000,"US","M"
2023,"SE","FT",266000,"US","M"
2023,"SE","FT",266000,"US","M"
2023,"SE","FT",265800,"US","M"
2023,"EX","FT",265800,"US","M"
2024,"SE","FT",265200,"US","M"
2024,"EX","FT",265000,"US","M"
2023,"SE","FT",265000,"US","M"
2023,"SE","FT",265000,"US","M"
2023,"SE","FT",265000,"US","M"
2023,"SE","FT",265000,"US","M"
2023,"EX","FT",265000,"US","M"
2023,"SE","FT",265000,"US","M"
2023,"SE","FT",265000,"US","M"
2023,"SE","FT",264846,"US","M"
2023,"SE","FT",264400,"US","M"
2024,"SE","FT",263500,"US","M"
2023,"SE","FT",263500,"US","M"
2023,"SE","FT",263100,"US","M"
2024,"MI","FT",263000,"US","M"
2024,"EX","FT",263000,"US","M"
2023,"SE","FT",262500,"US","L"
2024,"SE","FT",262269,"US","M"
2023,"SE","FT",262269,"US","M"
2023,"SE","FT",262000,"US","M"
2023,"SE","FT",262000,"US","M"
2023,"SE","FT",262000,"US","M"
2023,"SE","FT",262000,"US","M"
2023,"SE","FT",261500,"US","L"
2023,"SE","FT",261500,"US","L"
2023,"SE","FT",261500,"US","L"
2024,"SE","FT",261050,"US","M"
2024,"SE","FT",260800,"US","M"
2023,"MI","FT",260600,"US","M"
2022,"EX","FT",260500,"US","M"
2024,"EN","FT",260100,"US","M"
2024,"MI","FT",260100,"US","M"
2024,"SE","FT",260000,"US","L"
2024,"SE","FT",260000,"US","L"
2024,"SE","FT",260000,"US","M"
2024,"MI","FT",260000,"US","M"
2024,"SE","FT",260000,"US","L"
2024,"SE","FT",260000,"US","L"
2024,"SE","FT",260000,"US","L"
2024,"SE","FT",260000,"US","M"
2024,"SE","FT",260000,"US","L"
2024,"SE","FT",260000,"US","L"
2024,"SE","FT",260000,"US","L"
2024,"SE","FT",260000,"US","L"
2024,"EX","FT",260000,"US","L"
2024,"SE","FT",260000,"US","M"
2024,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","M"
2023,"SE","FT",260000,"US","M"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"MI","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","M"
2023,"MI","FT",260000,"US","M"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","M"
2023,"SE","FT",260000,"US","M"
2023,"SE","FT",260000,"US","M"
2023,"SE","FT",260000,"US","M"
2023,"SE","FT",260000,"US","M"
2023,"SE","FT",260000,"US","M"
2023,"SE","FT",260000,"US","M"
2023,"SE","FT",260000,"US","M"
2023,"SE","FT",260000,"US","M"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","M"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","M"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"EX","FT",260000,"US","M"
2023,"SE","FT",260000,"US","L"
2023,"MI","FT",260000,"AU","M"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"MI","FT",260000,"US","M"
2023,"SE","FT",260000,"US","M"
2023,"SE","FT",260000,"US","M"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","L"
2023,"SE","FT",260000,"US","M"
2023,"SE","FT",260000,"CA","M"
2023,"MI","FT",260000,"US","M"
2023,"SE","FT",260000,"US","M"
2022,"MI","FT",260000,"US","M"
2022,"SE","FT",260000,"US","M"
2022,"EX","FT",260000,"US","M"
2022,"SE","FT",260000,"US","M"
2020,"SE","FT",260000,"JP","S"
2024,"SE","FT",259900,"CA","M"
2023,"SE","FT",259900,"US","M"
2024,"EX","FT",259850,"US","M"
2024,"SE","FT",259700,"US","M"
2023,"SE","FT",259000,"US","M"
2023,"SE","FT",259000,"US","M"
2023,"SE","FT",259000,"US","M"
2023,"SE","FT",259000,"US","M"
2023,"SE","FT",258900,"US","M"
2024,"SE","FT",258800,"US","M"
2024,"SE","FT",258800,"US","M"
2023,"SE","FT",258800,"US","M"
2023,"SE","FT",258800,"US","M"
2023,"SE","FT",258800,"GB","M"
2023,"SE","FT",258800,"GB","M"
2023,"SE","FT",258800,"GB","M"
2023,"SE","FT",258750,"US","M"
2023,"EX","FT",258750,"US","M"
2023,"EX","FT",258750,"US","M"
2024,"SE","FT",258720,"US","M"
2023,"SE","FT",258700,"US","M"
2023,"SE","FT",258700,"US","M"
2023,"SE","FT",258700,"US","M"
2023,"SE","FT",258700,"US","M"
2023,"MI","FT",258700,"US","M"
2023,"SE","FT",258700,"US","M"
2023,"SE","FT",258700,"US","M"
2024,"SE","FT",258600,"US","M"
2024,"EX","FT",258500,"US","M"
2024,"SE","FT",258500,"US","M"
2023,"SE","FT",258500,"US","M"
2024,"SE","FT",258450,"US","M"
2023,"SE","FT",258384,"US","M"
2024,"SE","FT",258100,"US","M"
2024,"SE","FT",258100,"US","M"
2024,"SE","FT",258100,"US","M"
2024,"MI","FT",258000,"US","M"
2023,"SE","FT",258000,"US","M"
2023,"SE","FT",258000,"US","M"
2023,"SE","FT",258000,"US","M"
2023,"SE","FT",258000,"US","M"
2023,"SE","FT",258000,"CA","M"
2023,"MI","FT",258000,"US","M"
2023,"SE","FT",258000,"CA","M"
2023,"MI","FT",258000,"US","L"
2023,"SE","FT",258000,"CA","M"
2023,"SE","FT",258000,"CA","M"
2024,"SE","FT",257600,"US","M"
2024,"EN","FT",257400,"US","M"
2023,"SE","FT",257400,"US","M"
2023,"MI","FT",257400,"US","M"
2023,"MI","FT",257400,"US","M"
2023,"EX","FT",257400,"US","M"
2024,"SE","FT",257250,"US","M"
2024,"SE","FT",257000,"US","M"
2023,"SE","FT",257000,"US","M"
2023,"SE","FT",257000,"US","M"
2023,"SE","FT",257000,"US","M"
2024,"SE","FT",256100,"US","M"
2023,"SE","FT",256000,"US","M"
2021,"SE","FT",256000,"US","S"
2024,"SE","FT",255800,"US","M"
2024,"SE","FT",255800,"US","M"
2024,"SE","FT",255800,"US","M"
2024,"SE","FT",255800,"US","M"
2024,"SE","FT",255800,"US","M"
2024,"SE","FT",255800,"US","M"
2024,"SE","FT",255800,"US","M"
2024,"SE","FT",255800,"US","M"
2024,"SE","FT",255800,"US","M"
2023,"SE","FT",255800,"US","M"
2024,"SE","FT",255475,"US","M"
2024,"SE","FT",255475,"US","M"
2023,"SE","FT",255360,"US","M"
2024,"SE","FT",255000,"US","M"
2024,"SE","FT",255000,"US","M"
2024,"SE","FT",255000,"US","M"
2023,"SE","FT",255000,"US","M"
2023,"SE","FT",255000,"US","M"
2023,"SE","FT",255000,"US","M"
2023,"SE","FT",255000,"US","M"
2023,"SE","FT",255000,"US","M"
2023,"SE","FT",255000,"US","M"
2022,"SE","FT",255000,"MX","M"
2023,"SE","FT",254900,"US","M"
2023,"SE","FT",254500,"US","L"
2024,"SE","FT",254400,"US","M"
2024,"EN","FT",254270,"US","M"
2024,"EN","FT",254270,"US","M"
2024,"SE","FT",254000,"US","M"
2023,"SE","FT",254000,"US","M"
2023,"SE","FT",254000,"US","M"
2023,"SE","FT",254000,"US","M"
2023,"SE","FT",254000,"US","M"
2023,"SE","FT",254000,"US","M"
2023,"SE","FT",254000,"US","M"
2023,"SE","FT",254000,"US","M"
2023,"SE","FT",254000,"US","M"
2023,"SE","FT",254000,"US","M"
2023,"SE","FT",254000,"US","M"
2023,"SE","FT",253792,"US","M"
2023,"SE","FT",253750,"ES","M"
2023,"SE","FT",253750,"ES","M"
2024,"SE","FT",253430,"US","M"
2024,"SE","FT",253430,"US","M"
2024,"SE","FT",253430,"US","M"
2023,"SE","FT",253430,"US","M"
2023,"SE","FT",253430,"US","M"
2023,"SE","FT",253200,"US","M"
2024,"EN","FT",253000,"US","M"
2024,"SE","FT",253000,"US","M"
2023,"MI","FT",253000,"US","M"
2023,"SE","FT",253000,"US","M"
2023,"SE","FT",253000,"US","M"
2023,"SE","FT",253000,"US","M"
2023,"SE","FT",253000,"US","M"
2023,"SE","FT",253000,"US","M"
2023,"SE","FT",253000,"US","M"
2023,"SE","FT",253000,"US","M"
2023,"SE","FT",253000,"US","M"
2023,"SE","FT",253000,"US","M"
2023,"MI","FT",252990,"US","M"
2023,"EN","FT",252990,"US","M"
2023,"SE","FT",252990,"US","M"
2024,"SE","FT",252000,"US","M"
2024,"MI","FT",252000,"US","M"
2024,"MI","FT",252000,"US","M"
2024,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2023,"SE","FT",252000,"US","M"
2024,"SE","FT",251250,"US","M"
2023,"SE","FT",251250,"US","M"
2024,"SE","FT",251000,"US","M"
2023,"SE","FT",250944,"US","M"
2024,"MI","FT",250900,"US","M"
2024,"MI","FT",250900,"US","M"
2024,"SE","FT",250900,"US","M"
2024,"SE","FT",250900,"US","M"
2023,"SE","FT",250900,"US","M"
2023,"SE","FT",250830,"US","M"
2024,"SE","FT",250800,"US","M"
2024,"SE","FT",250800,"US","M"
2023,"EN","FT",250800,"US","M"
2023,"EN","FT",250800,"US","M"
2023,"EN","FT",250800,"US","M"
2023,"SE","FT",250500,"US","M"
2023,"SE","FT",250500,"US","M"
2023,"SE","FT",250500,"US","M"
2023,"SE","FT",250500,"US","M"
2023,"SE","FT",250500,"US","M"
2023,"EX","FT",250300,"US","M"
2024,"MI","FT",250000,"US","M"
2024,"MI","FT",250000,"US","M"
2024,"MI","FT",250000,"US","M"
2024,"SE","FT",250000,"US","M"
2024,"MI","FT",250000,"US","M"
2024,"SE","FT",250000,"US","M"
2024,"SE","FT",250000,"US","M"
2024,"SE","FT",250000,"US","M"
2024,"SE","FT",250000,"US","M"
2024,"SE","FT",250000,"US","M"
2024,"MI","FT",250000,"US","M"
2024,"SE","FT",250000,"US","M"
2024,"SE","FT",250000,"US","M"
2024,"EX","FT",250000,"US","M"
2024,"SE","FT",250000,"US","M"
2024,"SE","FT",250000,"US","M"
2024,"SE","FT",250000,"US","M"
2024,"MI","FT",250000,"US","M"
2024,"SE","FT",250000,"US","M"
2024,"SE","FT",250000,"US","M"
2024,"SE","FT",250000,"US","M"
2024,"EN","FT",250000,"US","M"
2024,"MI","FT",250000,"US","M"
2024,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"EN","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"MI","FT",250000,"US","M"
2023,"EX","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"MI","FT",250000,"US","M"
2023,"EX","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"MI","FT",250000,"US","M"
2023,"EX","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"MI","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"MI","FT",250000,"US","M"
2023,"MI","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"MI","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"MI","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"EX","FT",250000,"US","M"
2023,"EX","FT",250000,"US","M"
2023,"MI","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"MI","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"MI","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"MI","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"MI","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2023,"SE","FT",250000,"US","M"
2022,"SE","FT",250000,"US","M"
2022,"SE","FT",250000,"US","M"
2022,"SE","FT",250000,"US","M"
2022,"SE","FT",250000,"US","M"
2022,"SE","FT",250000,"US","M"
2022,"SE","FT",250000,"US","M"
2022,"SE","FT",250000,"US","M"
2022,"SE","FT",250000,"US","M"
2022,"SE","FT",250000,"US","M"
2022,"SE","FT",250000,"US","M"
2022,"SE","FT",250000,"US","M"
2022,"SE","FT",250000,"US","M"
2021,"SE","FT",250000,"US","L"
2022,"SE","FT",250000,"US","M"
2022,"SE","FT",250000,"US","M"
2022,"SE","FT",250000,"US","M"
2022,"EX","FT",192037,"CA","L"
2021,"EX","FT",250000,"US","L"
2020,"EN","FT",250000,"US","L"
2021,"MI","FT",28016,"TR","M"
2024,"SE","FT",249700,"US","M"
2023,"EX","FT",249600,"US","M"
2022,"SE","FT",249500,"US","M"
2022,"SE","FT",249500,"US","M"
2022,"SE","FT",249500,"US","M"
2023,"MI","FT",249300,"US","L"
2023,"EX","FT",249300,"US","M"
2023,"EX","FT",249300,"US","M"
2022,"SE","FT",249260,"US","M"
2022,"SE","FT",248700,"US","M"
2024,"SE","FT",248600,"US","M"
2024,"SE","FT",248600,"US","M"
2022,"SE","FT",248400,"CA","M"
2023,"SE","FT",248100,"US","M"
2023,"SE","FT",248100,"US","M"
2023,"SE","FT",248100,"US","M"
2023,"SE","FT",248100,"US","M"
2023,"SE","FT",248100,"US","M"
2023,"SE","FT",248100,"US","M"
2023,"SE","FT",248100,"US","M"
2023,"SE","FT",248100,"US","M"
2023,"SE","FT",248100,"US","M"
2023,"SE","FT",248100,"US","M"
2023,"SE","FT",248100,"US","M"
2023,"SE","FT",248100,"US","M"
2023,"SE","FT",248100,"US","M"
2023,"SE","FT",248100,"US","M"
2023,"SE","FT",248100,"CA","M"
2023,"SE","FT",248100,"US","M"
2023,"SE","FT",248000,"US","M"
2024,"SE","FT",247600,"US","L"
2024,"MI","FT",247600,"US","L"
2024,"SE","FT",247600,"US","L"
2024,"SE","FT",247600,"US","L"
2024,"SE","FT",247600,"US","L"
2023,"SE","FT",247600,"US","L"
2023,"SE","FT",247600,"US","L"
2023,"SE","FT",247600,"US","L"
2023,"SE","FT",247600,"US","L"
2023,"SE","FT",247600,"US","L"
2023,"SE","FT",247600,"US","L"
2024,"SE","FT",247500,"US","M"
2024,"SE","FT",247500,"US","M"
2024,"SE","FT",247500,"US","M"
2024,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"MI","FT",247500,"US","M"
2023,"MI","FT",247500,"US","M"
2023,"MI","FT",247500,"US","M"
2023,"EX","FT",247500,"US","M"
2023,"EX","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"EX","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"EX","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2023,"SE","FT",247500,"US","M"
2022,"SE","FT",247500,"US","M"
2022,"SE","FT",247500,"US","M"
2022,"SE","FT",247500,"US","M"
2022,"SE","FT",247500,"US","M"
2024,"SE","FT",247300,"US","M"
2024,"SE","FT",247300,"US","M"
2024,"SE","FT",247300,"US","M"
2023,"SE","FT",247300,"US","M"
2023,"SE","FT",247300,"US","M"
2023,"SE","FT",247300,"US","M"
2023,"SE","FT",247300,"US","M"
2023,"SE","FT",247300,"US","M"
2023,"SE","FT",247300,"US","M"
2023,"SE","FT",247300,"US","M"
2023,"SE","FT",247300,"US","M"
2023,"SE","FT",247300,"US","M"
2023,"SE","FT",247300,"US","M"
2023,"SE","FT",247300,"US","M"
2023,"SE","FT",247300,"US","M"
2023,"SE","FT",247300,"US","M"
2023,"SE","FT",247300,"US","M"
2023,"SE","FT",247300,"US","M"
2024,"SE","FT",247250,"US","M"
2024,"SE","FT",247250,"US","M"
2023,"SE","FT",247250,"US","M"
2023,"SE","FT",247250,"US","M"
2023,"SE","FT",247250,"US","M"
2024,"EX","FT",247000,"US","M"
2023,"SE","FT",247000,"US","M"
2023,"EX","FT",247000,"US","M"
2024,"SE","FT",246500,"US","M"
2023,"SE","FT",246500,"US","M"
2024,"EX","FT",246100,"US","M"
2024,"SE","FT",246000,"US","M"
2024,"MI","FT",246000,"US","M"
2024,"MI","FT",246000,"US","M"
2022,"SE","FT",246000,"US","M"
2022,"SE","FT",246000,"US","M"
2024,"SE","FT",245700,"US","M"
2023,"SE","FT",245700,"US","M"
2023,"SE","FT",245700,"US","M"
2023,"SE","FT",245700,"US","M"
2024,"SE","FT",245400,"US","M"
2023,"SE","FT",245100,"US","M"
2023,"SE","FT",245100,"US","M"
2023,"SE","FT",245100,"US","M"
2023,"SE","FT",245100,"US","M"
2023,"SE","FT",245100,"US","M"
2023,"SE","FT",245100,"US","M"
2023,"SE","FT",245100,"US","M"
2023,"SE","FT",245100,"US","M"
2022,"SE","FT",245100,"US","M"
2024,"SE","FT",245000,"US","M"
2024,"SE","FT",245000,"US","M"
2024,"SE","FT",245000,"US","M"
2024,"EX","FT",245000,"US","M"
2024,"SE","FT",245000,"US","M"
2024,"SE","FT",245000,"US","M"
2024,"MI","FT",245000,"US","M"
2024,"SE","FT",245000,"US","M"
2024,"MI","FT",245000,"US","M"
2024,"MI","FT",245000,"US","M"
2024,"SE","FT",245000,"US","M"
2024,"SE","FT",245000,"US","M"
2024,"SE","FT",245000,"US","M"
2024,"SE","FT",245000,"US","M"
2024,"MI","FT",245000,"US","M"
2024,"MI","FT",245000,"US","M"
2023,"MI","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"GB","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2023,"SE","FT",245000,"US","M"
2022,"SE","FT",245000,"US","M"
2022,"SE","FT",245000,"US","M"
2022,"SE","FT",245000,"US","M"
2024,"SE","FT",244868,"US","M"
2024,"SE","FT",244800,"US","M"
2024,"SE","FT",244400,"FR","M"
2023,"SE","FT",244000,"CA","M"
2023,"SE","FT",244000,"CA","M"
2023,"MI","FT",244000,"US","M"
2022,"SE","FT",243900,"US","M"
2022,"SE","FT",243900,"US","M"
2024,"SE","FT",243800,"US","M"
2024,"MI","FT",243800,"US","M"
2023,"SE","FT",243600,"US","M"
2024,"MI","FT",243500,"US","M"
2024,"SE","FT",243500,"US","M"
2022,"SE","FT",243225,"US","M"
2024,"EX","FT",243000,"US","M"
2024,"SE","FT",243000,"US","M"
2023,"SE","FT",243000,"CA","M"
2023,"MI","FT",243000,"CA","M"
2022,"SE","FT",243000,"US","M"
2023,"SE","FT",242921,"US","M"
2023,"SE","FT",242921,"US","M"
2024,"MI","FT",242100,"US","M"
2024,"SE","FT",242100,"US","M"
2023,"MI","FT",242100,"US","M"
2024,"SE","FT",186153,"CA","M"
2024,"SE","FT",242000,"EG","M"
2024,"SE","FT",242000,"CA","M"
2024,"SE","FT",186153,"CA","M"
2024,"SE","FT",186153,"CA","M"
2024,"SE","FT",242000,"US","M"
2023,"SE","FT",242000,"US","M"
2023,"SE","FT",242000,"AU","M"
2023,"SE","FT",242000,"US","M"
2023,"MI","FT",242000,"US","M"
2023,"SE","FT",242000,"CA","M"
2023,"MI","FT",242000,"US","M"
2022,"EX","FT",242000,"US","M"
2023,"SE","FT",241871,"US","M"
2023,"SE","FT",241300,"US","M"
2023,"SE","FT",241300,"US","L"
2023,"SE","FT",241000,"US","M"
2023,"SE","FT",241000,"US","M"
2023,"SE","FT",241000,"US","M"
2023,"SE","FT",241000,"US","M"
2023,"SE","FT",241000,"US","M"
2022,"MI","FT",241000,"US","M"
2024,"MI","FT",240960,"US","M"
2024,"MI","FT",240960,"US","M"
2024,"SE","FT",240960,"US","M"
2023,"SE","FT",240960,"US","M"
